scaffold	start	end	mid	sites	sitesUsed	ABBA	BABA	D	fd	fdM	gene_count_per_window	cM/Mb	Fst_aridus_longiflorus	Fst_aridus_longiflorus_island	Fst_aridus_parviflorus	Fst_aridus_calycinus	Fst_longiflorus_longiflorus_island	Fst_longiflorus_parviflorus	Fst_longiflorus_calycinus	Fst_longiflorus_island_parviflorus	Fst_longiflorus_island_calycinus	Fst_parviflorus_calycinus	average_dxy_ari_par	average_dxy_lon_isl_lon	average_dxy_par_isl_lon
LG8	14700001	14800000	14753472	6657	3677	47.6035	55.5072	-0.0767	-0.0141	-0.0081	10	0	0.4289	0.7088	0.5237	0.4517	0.3149	0.3825	0.0657	0.6193	0.3431	0.3765	0.010725424783171	0.006971099727113	0.010562045188995
LG8	14800001	14900000	14847986	6692	3553	84.0039	37.1549	0.3867	0.0729	0.0439	14	0	0.4992	0.6487	0.5783	0.5339	0.1419	0.4618	0.0329	0.5957	0.1964	0.4403	0.010949841957425	0.005833450506187	0.010757346488255
LG8	14900001	15000000	14948202	6006	3118	40.8727	38.7008	0.0273	0.0041	0.0027	14	0	0.4306	0.629	0.4793	0.4722	0.1849	0.437	0.049	0.6047	0.3521	0.4237	0.01127185329269	0.007311140863234	0.012842786228188
LG8	15000001	15100000	15052385	5867	3336	38.4987	31.7591	0.0959	0.0133	0.0078	13	1.03533351	0.548	0.7022	0.4846	0.5625	0.1941	0.4792	0.0485	0.611	0.2891	0.4515	0.009607352419573	0.00460929096541	0.01061723120692
LG8	15100001	15200000	15152082	6934	3854	50.4007	57.0804	-0.0621	-0.0097	-0.0061	14	0	0.536	0.6727	0.5382	0.5787	0.1769	0.5483	0.0455	0.6596	0.2051	0.5378	0.011084029376129	0.005039036311339	0.012563264604729
LG8	15200001	15300000	15250266	6819	4135	40.7682	50.6172	-0.1078	-0.0175	-0.0107	9		0.4792	0.5917	0.5047	0.5178	0.1516	0.4903	0.0457	0.5885	0.1925	0.4757	0.009877334356554	0.00588537083329	0.011683096974511
LG8	15300001	15400000	15351294	6495	3721	98.8714	32.7308	0.5026	0.1237	0.0666	7		0.5776	0.7232	0.4956	0.653	0.3066	0.4183	0.0975	0.5255	0.3259	0.4006	0.0119561952875	0.006979849465801	0.010850254592766
LG8	15400001	15500000	15448739	7778	4167	34.763	46.9531	-0.1492	-0.0199	-0.012	15		0.5271	0.6988	0.5014	0.5936	0.2568	0.5011	0.0693	0.6318	0.2833	0.5019	0.009993554597467	0.006099219402174	0.011707525719817
LG8	15500001	15600000	15551181	6761	3775	77.8405	48.4395	0.2328	0.0465	0.0287	14	0.266708036	0.5275	0.7076	0.4857	0.5701	0.2618	0.4607	0.0616	0.5923	0.2936	0.441	0.010442566727946	0.004882658656584	0.010615147789462
LG8	15600001	15700000	15652222	6346	3623	45.6549	57.5013	-0.1148	-0.02	-0.0123	12	0	0.5541	0.5994	0.5642	0.56	0.1102	0.5362	0.0639	0.5952	0.1407	0.496	0.010611835916919	0.005395100069676	0.011665536144341
LG8	15700001	15800000	15754859	6027	3553	129.8421	64.139	0.3387	0.0996	0.0632	18	2.908775839	0.5948	0.5493	0.4918	0.6077	0.1071	0.6208	0.0717	0.5921	0.1051	0.5964	0.012666214836952	0.004787033281837	0.013734120412936
LG8	15800001	15900000	15842951	4991	2862	154.0768	41.4466	0.576	0.2144	0.1229	14	0	0.642	0.6609	0.5197	0.6075	0.2993	0.4665	0.0719	0.4685	0.2004	0.3831	0.012598693256222	0.005956128495492	0.010124310455295
LG8	15900001	16000000	15950826	6788	3829	44.943	62.0758	-0.1601	-0.029	-0.0172	9		0.5573	0.6819	0.5073	0.5575	0.2751	0.5225	0.0739	0.6198	0.2261	0.4836	0.010711004119868	0.005496754457656	0.011803360241266
LG8	16000001	16100000	16051827	6215	3486	35.1276	51.1823	-0.186	-0.028	-0.016	11	3.133944547	0.727	0.6882	0.6497	0.6386	0.1457	0.6755	0.1092	0.6697	0.1392	0.5759	0.010435069692187	0.00329328136622	0.010667574402427
LG8	16100001	16200000	16152556	6276	3378	68.9063	51.276	0.1467	0.0393	0.0227	14	5.329645718	0.5396	0.536	0.4599	0.4664	0.118	0.4767	0.0857	0.4865	0.1434	0.3884	0.009814898427914	0.004432980817147	0.009407400889525
LG8	16200001	16300000	16250333	6433	3458	86.168	56.5638	0.2074	0.0637	0.0362	15	1.355748373	0.4427	0.4453	0.4162	0.4293	0.0738	0.3692	0.072	0.3919	0.1022	0.332	0.011384572790608	0.00762928864499	0.011511912276967
LG8	16300001	16400000	16350130	4385	2203	793.4482	150.7581	0.6807	0.7138	0.5539	12	3.782935355	0.3726	0.5048	0.4361	0.2839	0.0491	0.1514	0.0159	0.144	0.0937	0.0797	0.019613597322215	0.009647114063244	0.010122556689363
LG8	16400001	16500000	16454318	5444	3131	119.3226	43.2757	0.4677	0.1735	0.0972	14		0.5389	0.5489	0.5873	0.5881	0.0729	0.4919	0.032	0.5182	0.086	0.4892	0.00831326253437	0.003366329483696	0.00679714436044
LG8	16500001	16600000	16554144	5184	3373	44.1423	50.5719	-0.0679	-0.0132	-0.0086	14	3.251059846	0.5463	0.5082	0.5048	0.5345	0.0512	0.637	0.0497	0.6174	0.085	0.5967	0.00815297022559	0.002669184491483	0.008607862593861
LG8	16600001	16700000	16650839	5928	3224	70.7718	36.6702	0.3174	0.0674	0.0395	9	0	0.5372	0.6541	0.4733	0.5184	0.1765	0.4617	0.029	0.5515	0.1514	0.4093	0.009726064057093	0.004311268067712	0.009225553925424
LG8	16700001	16800000	16749793	5609	3230	43.7292	29.7656	0.19	0.0244	0.0163	12	0	0.5549	0.6597	0.5176	0.5623	0.3171	0.5751	0.0865	0.6562	0.2841	0.5364	0.007985028348199	0.004921490595628	0.009669619157556
LG8	16800001	16900000	16849089	6537	3855	59.1862	73.9622	-0.111	-0.0211	-0.0129	19	0	0.6253	0.6934	0.6545	0.6543	0.3581	0.6443	0.0191	0.7042	0.3866	0.6274	0.010944457955699	0.005811784012797	0.011583290096085
LG8	16900001	17000000	16947622	5727	3231	86.6953	53.9427	0.2329	0.0647	0.0405	13	7.56063961	0.5208	0.5198	0.4127	0.4567	0.1282	0.4902	0.056	0.5094	0.0815	0.4069	0.012089853283934	0.005594282603592	0.011788284756307
LG8	17000001	17100000	17051453	5588	3472	64.264	34.3291	0.3036	0.0591	0.0341	20	2.334917858	0.6123	0.6228	0.6005	0.5537	0.2046	0.5778	0.0709	0.5957	0.1309	0.4875	0.009362581954994	0.003694573867965	0.008185169424224
LG8	17100001	17200000	17150135	5964	3641	208.9479	28.2396	0.7619	0.3377	0.1963	18	6.109624483	0.6177	0.5855	0.5072	0.5658	0.2121	0.4848	0.0881	0.4326	0.0913	0.3745	0.01163649313486	0.00448166984463	0.0077486349937
LG8	17200001	17300000	17247457	5286	3038	71.7454	24.4772	0.4912	0.1024	0.058	23		0.6157	0.7223	0.5599	0.6032	0.2227	0.519	0.046	0.6131	0.2273	0.4612	0.008877058053789	0.003806378043302	0.008002343373486
LG8	17300001	17400000	17342045	3777	2296	96.6393	68.7565	0.1686	0.1719	0.0622	11		0.6771	0.3934	0.2429	0.3577	0.4019	0.3522	0.1536	0.1256	0.1088	0.1018	0.010145433736198	0.008828393526798	0.00781829001503
LG8	17400001	17500000	17450521	4686	2840	66.8083	19.2874	0.552	0.1681	0.0841	16	0	0.5261	0.5151	0.3701	0.4396	0.2697	0.3872	0.1662	0.3474	0.1153	0.2546	0.009416479529462	0.005849764900741	0.007421730764044
LG8	17500001	17600000	17549033	5477	3392	74.4424	17.8252	0.6136	0.1054	0.0697	18		0.5911	0.6267	0.5059	0.5957	0.1207	0.5957	0.0633	0.6355	0.1652	0.5645	0.008713124455846	0.00318647414783	0.009182445991495
LG8	17600001	17700000	17651006	5247	3194	45.8291	25.0739	0.2927	0.03	0.0214	14		0.6454	0.6955	0.5373	0.6678	0.188	0.6736	0.0772	0.7109	0.2873	0.6692	0.010039910942917	0.004270466957034	0.014158161075301
LG8	17700001	17800000	17750401	5718	3289	22.9886	18.1891	0.1166	0.0116	0.0069	12	3.808645987	0.5261	0.5285	0.5269	0.6023	0.1216	0.5491	0.0427	0.5636	0.1376	0.5732	0.008443753354917	0.004880043734036	0.009436242538145
LG8	17800001	17900000	17855520	5239	2599	54.3952	119.7754	-0.3754	-0.1444	-0.0855	13	0	0.4406	0.3696	0.6171	0.4006	0.1136	0.6323	0.0747	0.5901	0.0821	0.5648	0.011090673223467	0.00449520540417	0.010649743560572
LG8	17900001	18000000	17951360	5455	3200	29.8451	53.9102	-0.2873	-0.046	-0.0303	11	6.383159324	0.4781	0.6169	0.4876	0.4768	0.0842	0.5358	0.0054	0.6409	0.0937	0.4998	0.010073404861897	0.003993168384042	0.011337279544408
LG8	18000001	18100000	18049672	5496	3043	51.0892	19.7168	0.4431	0.0633	0.0406	14		0.6164	0.5727	0.6255	0.6427	0.1432	0.6426	0.0342	0.6201	0.1412	0.6297	0.008733654688486	0.003955412187264	0.00888091571751
LG8	18100001	18200000	18150019	6122	3431	134.4671	36.376	0.5742	0.1776	0.1012	15		0.6133	0.615	0.5037	0.57	0.0979	0.4405	0.0909	0.4817	0.1179	0.3959	0.011563283336572	0.004607835813999	0.010026067496906
LG8	18200001	18300000	18254769	5776	3383	63.4948	47.1589	0.1476	0.0287	0.0175	14	1.20836187	0.5613	0.6348	0.6165	0.6012	0.0751	0.5768	0.0593	0.6468	0.1743	0.5608	0.008874901799035	0.003068148306618	0.008465050173955
LG8	18300001	18400000	18347785	5326	3281	123.8906	38.4557	0.5263	0.1468	0.0891	14	2.732999165	0.6579	0.576	0.5576	0.6005	0.1183	0.5655	0.1425	0.5309	0.1293	0.5063	0.011486059630989	0.005114135381097	0.011509076585477
LG8	18400001	18500000	18450178	6355	3605	33.9323	28.6406	0.0846	0.01	0.0065	12	5.22937324	0.5042	0.5286	0.4733	0.4899	0.097	0.5224	0.0309	0.5547	0.0965	0.4696	0.009510918872953	0.004578720893288	0.01031021983407
LG8	18500001	18600000	18547600	5950	3556	90.9925	53.8389	0.2565	0.0719	0.0407	11	8.20269455	0.6537	0.6025	0.5232	0.6426	0.0292	0.5434	0.1768	0.5225	0.1553	0.4975	0.009879929846652	0.003057627845222	0.009436922184905
LG8	18600001	18700000	18648585	5309	3053	57.0394	27.6253	0.3474	0.0636	0.0424	8	0.067193012	0.5585	0.4935	0.5117	0.4667	0.0325	0.6332	0.1596	0.5803	0.1465	0.5298	0.008947337279629	0.003397915272732	0.008792691789834
LG8	18700001	18800000	18752670	5681	3304	158.0951	91.6003	0.2663	0.0992	0.067	13		0.4312	0.4283	0.3556	0.3509	0.0926	0.4578	0.1056	0.4769	0.1587	0.3658	0.012699421341556	0.005512488565714	0.012970230962419
LG8	18800001	18900000	18852157	8299	4560	169.3506	104.5355	0.2366	0.0902	0.0495	12		0.5012	0.5224	0.48	0.4775	0.1128	0.4217	0.1053	0.4336	0.1943	0.3827	0.018000215677594	0.008827207581507	0.014847937622056
LG8	18900001	19000000	18955069	9571	4396	180.5677	82.4661	0.373	0.126	0.0755	8		0.4375	0.4575	0.4715	0.3426	0.256	0.4552	0.035	0.4308	0.18	0.3504	0.017520898235709	0.013352151799929	0.016786985016576
LG8	19000001	19100000	19054859	6887	3782	104.1875	56.0599	0.3003	0.0871	0.049	10		0.4037	0.5063	0.4732	0.4615	0.1822	0.3655	0.1007	0.4555	0.1897	0.3626	0.01350457669283	0.008660216709373	0.012025479202985
LG8	19100001	19200000	19154993	5011	2513	87.2992	19.5726	0.6337	0.2587	0.1685	7		0.1763	0.3488	0.3143	0.2445	0.269	0.2914	0.1025	0.3654	0.2471	0.2988	0.009102265326828	0.009143961362456	0.006978213495079
LG8	19200001	19300000	19253696	6754	3336	227.0469	31.5625	0.7559	0.5199	0.249	7		0.4457	0.4057	0.4815	0.4986	0.2433	0.4259	0.011	0.146	0.2506	0.4238	0.013676215327264	0.010605648224339	0.007715857450371
LG8	19300001	19400000	19353344	7182	3796	168.3018	69.9971	0.4125	0.2093	0.1156	10		0.3309	0.4275	0.3082	0.3284	0.1996	0.2113	0.0284	0.2627	0.2093	0.1907	0.015574341619795	0.012187142451744	0.013152945255226
LG8	19400001	19500000	19450920	8392	3884	289.11	78.7402	0.5719	0.3349	0.1766	7		0.434	0.4795	0.4956	0.4334	0.3465	0.4798	0.0486	0.2981	0.3181	0.4366	0.023573296384257	0.017402950058058	0.016752328497689
LG8	19500001	19600000	19548789	10075	5319	215.0553	102.0684	0.3563	0.1831	0.0982	7		0.259	0.3244	0.3438	0.2932	0.1324	0.2787	0.025	0.2481	0.1588	0.2537	0.018776851695306	0.013557383031729	0.014776780096038
LG8	19600001	19700000	19650969	8122	4363	195.5443	64.8177	0.5021	0.2256	0.1197	4		0.4203	0.5384	0.3054	0.3003	0.3012	0.2655	0.0517	0.3685	0.2352	0.1541	0.021765016476566	0.010169783609905	0.016503571072292
LG8	19700001	19800000	19747683	7148	3904	179.9014	57.7373	0.5141	0.2095	0.1338	8		0.424	0.4715	0.2808	0.2448	0.1581	0.3553	0.0556	0.3819	0.1549	0.2081	0.023324114091834	0.009275827327843	0.018201465478804
LG8	19800001	19900000	19846189	8866	4493	355.3607	94.2513	0.5807	0.4954	0.2278	4		0.4	0.3721	0.3367	0.452	0.1961	0.2954	0.0141	0.1055	0.2041	0.2847	0.025806502674582	0.019213954771066	0.015897601807848
LG8	19900001	20000000	19953404	7433	3619	339.4564	74.6725	0.6394	0.4036	0.2654	4		0.2884	0.2913	0.3352	0.3363	0.2018	0.3261	0.0622	0.1746	0.2284	0.327	0.024438237373314	0.019398616167319	0.017681553537438
LG8	20000001	20100000	20051341	10654	4792	200.0902	98.4626	0.3404	0.1578	0.0894	4		0.3918	0.2906	0.3641	0.4331	0.0985	0.4106	0.0223	0.2558	0.0844	0.4029	0.026665544436447	0.016223809686291	0.02268653102942
LG8	20100001	20200000	20141966	6403	3564	43.2373	54.8337	-0.1182	-0.0235	-0.0148	13	0	0.559	0.4287	0.4139	0.339	0.3795	0.6306	0.0724	0.5354	0.2229	0.422	0.011772161839254	0.007166978958024	0.011610896135158
LG9	1	100000	50020	5529	3096	149.9401	38.9063	0.588	0.2294	0.1296	16	0	0.6302	0.5422	0.5589	0.6024	0.1339	0.5423	0.1151	0.4851	0.1084	0.475	0.011445074552458	0.004739647465736	0.009108104740878
LG9	100001	200000	149481	6015	3258	70.7122	39.7357	0.2805	0.0669	0.0354	19	1.211510541	0.6571	0.6373	0.573	0.7428	0.045	0.5371	0.0813	0.5414	0.1268	0.5429	0.009595158903967	0.003554001721654	0.009169232755068
LG9	200001	300000	250755	4962	2967	67.0817	32.6781	0.3449	0.07	0.045	18	1.698651921	0.5974	0.5225	0.5652	0.6638	0.0492	0.6055	0.1052	0.5646	0.1397	0.6157	0.009624018818078	0.00448319824886	0.010266212982372
LG9	300001	400000	347375	5383	3092	31.3392	15.985	0.3244	0.0295	0.0201	17		0.6226	0.6448	0.513	0.633	0.1835	0.6691	0.0944	0.6952	0.1709	0.6441	0.007621090170288	0.003017184726394	0.00931803592441
LG9	400001	500000	447942	5544	3254	27.2441	29.5306	-0.0403	-0.005	-0.003	12	0	0.5551	0.6138	0.4894	0.6164	0.2269	0.5509	0.1259	0.6015	0.197	0.5488	0.008290906507511	0.004059045954755	0.008765555873405
LG9	500001	600000	550446	4377	2597	12.7259	7.1582	0.28	0.0123	0.0081	10	0	0.6956	0.7108	0.6754	0.7206	0.2895	0.71	0.1126	0.7311	0.2783	0.6938	0.006370168161158	0.002407381530116	0.007022930722488
LG9	600001	700000	649609	4731	2675	30.7158	24.9476	0.1036	0.0146	0.0078	17	0	0.6529	0.6099	0.5904	0.6421	0.1499	0.588	0.1283	0.5745	0.1797	0.546	0.008356389354701	0.00395509477724	0.008532244067125
LG9	700001	800000	749341	4001	2149	21.9082	75.2077	-0.5488	-0.1518	-0.0877	13		0.5062	0.5502	0.6014	0.5045	0.3387	0.6568	0.2334	0.6923	0.3979	0.6332	0.010271248492814	0.004496451323481	0.010185194270941
LG9	800001	900000	850244	5502	3035	79.8773	26.432	0.5027	0.1127	0.0716	12	0	0.5779	0.5622	0.5438	0.5881	0.1172	0.5829	0.0916	0.5889	0.106	0.557	0.008272091882892	0.003714193443343	0.00809676640856
LG9	900001	1000000	947576	6425	3596	43.4928	31.8392	0.1547	0.0219	0.0136	15	0	0.5694	0.5359	0.5446	0.5512	0.0863	0.5894	0.094	0.5808	0.0776	0.544	0.008597388432677	0.003543351458413	0.00918704300867
LG9	1000001	1100000	1050720	6563	3803	87.9782	50.2907	0.2726	0.0551	0.0362	15	1.966170757	0.6267	0.572	0.518	0.6214	0.0784	0.603	0.0394	0.5846	0.0881	0.5548	0.012311755725119	0.005975860638995	0.014888800806062
LG9	1100001	1200000	1149008	6301	3517	120.5391	87.1771	0.1606	0.0462	0.0269	16	0.097333935	0.7139	0.6828	0.5508	0.71	0.1731	0.5133	0.1156	0.5274	0.1891	0.4605	0.012673053503467	0.003542671002471	0.010935090678313
LG9	1200001	1300000	1251714	6498	3693	100.2979	40.9984	0.4197	0.1244	0.0779	8		0.3663	0.3685	0.3386	0.3759	0.1301	0.3342	0.1001	0.4262	0.1808	0.3073	0.008881496233378	0.006488651922664	0.010098046783676
LG9	1300001	1400000	1349248	6350	3742	101.4551	71.5098	0.1731	0.0546	0.032	16	3.621304055	0.5029	0.5603	0.507	0.4609	0.0961	0.4397	0.1186	0.5019	0.1888	0.3944	0.01046568522371	0.004582727148686	0.009680243262356
LG9	1400001	1500000	1452895	5872	3452	76.1504	74.041	0.014	0.0031	0.0019	17	0	0.6641	0.6959	0.6373	0.6255	0.1452	0.6191	0.1557	0.6547	0.2056	0.5382	0.0099904102758	0.003762712071026	0.01061595428631
LG9	1500001	1600000	1548692	6548	3518	109.0449	68.7402	0.2267	0.0661	0.0389	15	0.022090566	0.6108	0.5981	0.5846	0.5939	0.2265	0.5849	0.1071	0.5835	0.1653	0.5359	0.011154265245209	0.005032663334814	0.010344098657425
LG9	1600001	1700000	1650336	6490	3493	156.1429	23.458	0.7388	0.2417	0.1358	14	0.2773456	0.6701	0.6584	0.6509	0.6329	0.1692	0.5507	0.0913	0.5535	0.1779	0.5005	0.01009181991622	0.004235585481519	0.007888996476996
LG9	1700001	1800000	1750315	6135	3388	98.0371	34.0423	0.4845	0.1188	0.0713	15	0.855446927	0.7036	0.672	0.5599	0.6998	0.1533	0.5867	0.0491	0.5829	0.1549	0.5442	0.008267244737911	0.002874497815849	0.00835947439738
LG9	1800001	1900000	1850397	6756	4197	115.9684	172.9736	-0.1973	-0.0924	-0.0496	20	0	0.6145	0.444	0.5489	0.553	0.3115	0.564	0.0936	0.5174	0.2197	0.4674	0.01274823105481	0.007593281073205	0.012146854641888
LG9	1900001	2000000	1947779	7001	4021	58.7598	68.2936	-0.075	-0.017	-0.0108	13	3.512940952	0.4321	0.4735	0.4563	0.4209	0.2002	0.469	0.047	0.5174	0.1616	0.4091	0.010635852220479	0.006650432567922	0.011366012373768
LG9	2000001	2100000	2050696	6628	3787	85.2233	77.9082	0.0448	0.0103	0.0067	15		0.5264	0.5419	0.4871	0.5294	0.1414	0.5577	0.061	0.5853	0.1612	0.5209	0.012508430284057	0.007343887143532	0.015207571533314
LG9	2100001	2200000	2150718	7073	3876	74.4945	39.5518	0.3064	0.0615	0.0384	20	0	0.4042	0.606	0.4944	0.568	0.1205	0.4149	0.1175	0.5578	0.2402	0.4882	0.009870334757289	0.006985764358838	0.011150710103738
LG9	2200001	2300000	2248708	6651	3670	118.2939	46.8408	0.4327	0.1041	0.0633	13	0	0.5873	0.6374	0.5631	0.5209	0.2531	0.519	0.0831	0.5726	0.2133	0.4367	0.013148528645251	0.006376292515442	0.011969821518216
LG9	2300001	2400000	2353139	6561	3304	72.3262	69.7923	0.0178	0.0039	0.0025	8	0	0.3981	0.6432	0.5484	0.422	0.2723	0.4836	0.0543	0.6576	0.2947	0.4666	0.010948247962423	0.00734811316566	0.012169444005422
LG9	2400001	2500000	2449548	5393	2723	78.6859	25.1494	0.5156	0.1107	0.0632	18	0	0.6398	0.771	0.5763	0.5207	0.1794	0.5239	0.0744	0.629	0.2139	0.3799	0.010093745425179	0.002864598940377	0.007972402714143
LG9	2500001	2600000	2553728	5672	2951	92.8698	36.6224	0.4344	0.1165	0.0739	19	0	0.6135	0.6954	0.4368	0.5093	0.1789	0.4979	0.0565	0.5614	0.1599	0.3833	0.009676189317283	0.00343525252504	0.009024801966397
LG9	2600001	2700000	2650189	5848	3035	41.3542	32.4089	0.1213	0.0178	0.0119	14	0	0.4787	0.5351	0.5032	0.4687	0.1167	0.586	0.0194	0.652	0.0971	0.5474	0.008224932533254	0.003727270238008	0.009132915350455
LG9	2700001	2800000	2749406	5867	3483	45.3128	28.3467	0.2303	0.0322	0.0203	13		0.5649	0.5508	0.5177	0.5354	0.1174	0.5601	0.0821	0.5689	0.1149	0.5021	0.009293526942201	0.003625898457176	0.009332836442147
LG9	2800001	2900000	2851688	6698	4145	58.3451	39.3997	0.1938	0.0345	0.0212	19	2.461216207	0.5881	0.5776	0.4843	0.6188	0.1282	0.5401	0.1047	0.5368	0.1237	0.5113	0.008461875411003	0.003885914309115	0.009065433241445
LG9	2900001	3000000	2948661	6234	3625	111.4772	41.6908	0.4556	0.1314	0.0762	14	0	0.6252	0.5524	0.5781	0.6446	0.0894	0.5764	0.0499	0.5058	0.11	0.5444	0.009856421294162	0.003732525653687	0.008260206543728
LG9	3000001	3100000	3049994	6425	3530	214.9587	20.404	0.8266	0.3705	0.1963	17	0	0.6602	0.6169	0.6439	0.7398	0.0938	0.4796	0.0783	0.4169	0.1897	0.5043	0.011170939945681	0.003961831792439	0.00656365881637
LG9	3100001	3200000	3149341	6549	3639	127.2633	35.0602	0.568	0.1536	0.0946	12	1.090139457	0.5877	0.6252	0.5653	0.5826	0.2953	0.5419	0.0733	0.5718	0.251	0.4974	0.010910299226211	0.005327266344278	0.00951428631323
LG9	3200001	3300000	3248421	6054	3502	148.7191	41.0446	0.5674	0.2378	0.1164	23	0	0.6642	0.5435	0.5449	0.6202	0.2903	0.4477	0.085	0.4073	0.2137	0.3799	0.011064551045961	0.005028611416434	0.007186780721484
LG9	3300001	3400000	3347222	6749	3954	113.8333	58.3125	0.3225	0.0907	0.0523	16	0	0.6894	0.5989	0.5751	0.6505	0.2557	0.5873	0.1116	0.5313	0.1481	0.5176	0.012566160375387	0.005304480866307	0.011244643913924
LG9	3400001	3500000	3451058	5727	3258	54.583	56.1637	-0.0143	-0.003	-0.002	15		0.5567	0.5908	0.462	0.5386	0.2217	0.5718	0.066	0.611	0.2283	0.5156	0.00897238371993	0.003231396282134	0.009446241033031
LG9	3500001	3600000	3550977	6122	3377	53.7119	137.2926	-0.4376	-0.1767	-0.102	16	3.058476116	0.3908	0.4384	0.3306	0.3724	0.2356	0.4559	0.0254	0.5026	0.1916	0.3838	0.01048698222852	0.005161456072732	0.011086508792667
LG9	3600001	3700000	3648065	6804	3723	117.2637	70.2507	0.2507	0.0778	0.0471	15	2.547425474	0.546	0.5873	0.4403	0.5301	0.2908	0.5109	0.1369	0.5448	0.1855	0.4478	0.011642715320361	0.00470826513927	0.010151007879956
LG9	3700001	3800000	3749843	5773	3372	75.9961	26.569	0.4819	0.0918	0.0572	17	2.984916645	0.6832	0.6199	0.5931	0.6686	0.1809	0.6422	0.1002	0.6054	0.1927	0.5857	0.009772562629641	0.004086255929308	0.010188791827003
LG9	3800001	3900000	3849761	5941	3145	77.8789	50.0195	0.2178	0.0534	0.0325	19	0	0.5166	0.6832	0.5897	0.4918	0.1483	0.5351	0.0605	0.6753	0.2515	0.4761	0.008849552705193	0.002781399174025	0.00746071411148
LG9	3900001	4000000	3949656	5518	3121	91.6403	34.9085	0.4483	0.089	0.0567	14	1.6718634	0.7003	0.813	0.6202	0.7104	0.2902	0.642	0.0391	0.7308	0.268	0.6078	0.008651102921164	0.002326515680262	0.008171518988822
LG9	4000001	4100000	4042584	5764	3068	97.1927	46.5417	0.3524	0.1015	0.0588	17	1.768065355	0.6034	0.6295	0.4516	0.5183	0.4243	0.4759	0.0612	0.4994	0.3356	0.3797	0.0126338708474	0.00730382728096	0.011320782596517
LG9	4100001	4200000	4150531	5786	3291	69.6325	46.4893	0.1993	0.0456	0.0285	15	0	0.5326	0.6148	0.4451	0.5029	0.3287	0.5118	0.0987	0.5804	0.3246	0.4581	0.00941928044934	0.004434203591076	0.008981576437181
LG9	4200001	4300000	4247083	5158	2927	102.667	35.2008	0.4894	0.1472	0.0919	17	0	0.4988	0.5531	0.3947	0.4614	0.2235	0.4015	0.0476	0.4589	0.1873	0.3459	0.011049173408076	0.005483825421567	0.00975540873714
LG9	4300001	4400000	4351299	6014	3380	131.4645	26.1807	0.6679	0.2029	0.1164	15	0	0.6422	0.6554	0.5013	0.5785	0.2785	0.4813	0.082	0.4934	0.1968	0.4003	0.01124107978671	0.005327348067349	0.009057299271947
LG9	4400001	4500000	4449929	5452	3041	75.3258	41.3988	0.2907	0.0728	0.0417	18	0	0.5457	0.5466	0.4628	0.485	0.2989	0.4293	0.0525	0.4497	0.2557	0.3474	0.010608612751875	0.006329479022377	0.009947019347972
LG9	4500001	4600000	4551866	6066	3254	129.0443	46.5469	0.4698	0.1316	0.0804	10		0.5257	0.6408	0.5441	0.5281	0.2594	0.492	0.046	0.5659	0.2319	0.4528	0.015851456190389	0.00942660484893	0.014949409376449
LG9	4600001	4700000	4650225	5858	3295	75.6211	40.6419	0.3009	0.0598	0.0383	17	1.487376249	0.6371	0.7547	0.5033	0.6884	0.2638	0.5634	0.0501	0.6589	0.2762	0.5569	0.009068647032789	0.003586053321258	0.010266699473934
LG9	4700001	4800000	4752592	5686	3107	282.9515	46.152	0.7195	0.4489	0.2435	16	3.439671626	0.6747	0.678	0.4696	0.6957	0.2129	0.2373	0.0705	0.2903	0.1471	0.213	0.010392596085829	0.004923928424034	0.006842697200853
LG9	4800001	4900000	4850325	6161	3611	172.4577	35.0046	0.6625	0.2835	0.1477	18	5.32276892	0.6204	0.6786	0.4459	0.6166	0.2703	0.2589	0.0621	0.3497	0.2614	0.2233	0.010058093896452	0.005267993782102	0.007415178582693
LG9	4900001	5000000	4952420	7298	3971	133.8825	56.9189	0.4034	0.1877	0.085	23	0.886292017	0.5927	0.4995	0.4971	0.552	0.1895	0.3415	0.0823	0.3237	0.1401	0.2713	0.011494058177996	0.006375699732183	0.008694076519642
LG9	5000001	5100000	5048322	6959	3918	59.4515	58.29	0.0099	0.0026	0.0014	23	0.58487741	0.5552	0.5257	0.446	0.588	0.1445	0.4577	0.0861	0.4582	0.1462	0.4346	0.009515063195308	0.004698983014852	0.009607021558563
LG9	5100001	5200000	5153231	6214	3538	116.3441	36.2607	0.5248	0.1386	0.0873	15	0	0.5887	0.5454	0.5997	0.6026	0.247	0.5321	0.0739	0.5244	0.2524	0.4974	0.010001570837404	0.007206070602137	0.010739182069028
